time,lat,lon,depth,time_in,time_out,duration_minutes,volume_water,sieve_size,wet_weight,dry_weight,wet_weight_vol_water_ratio,dry_weight_vol_water_ratio,total_wet_weight_volume_all_size_fractions_ratio,total_dry_weight_volume_all_size_fractions_ratio,wet_weight_vol_water_ratio_200m_depth,dry_weight_vol_water_ratio_200m_depth,total_wet_weight_volume_all_size_fractions_ratio_200m_depth,total_dry_weight_volume_all_size_fractions_ratio_200m_depth,Cruise_ID
2006-06-26T00:00:00.000Z,31.979166666666664,-64.43277777777777,225,2300,2320,20,865.5260000000001,1000,1694,376,1.96,0.43,6.49,1.37,391.39,86.88,1297.01,274.05,10212
2006-06-26T00:00:00.000Z,31.979166666666664,-64.43277777777777,225,2300,2320,20,865.5260000000001,2000,389,127,0.45,0.15,6.49,1.37,89.84,29.35,1297.01,274.05,10212
2006-06-26T00:00:00.000Z,31.979166666666664,-64.43277777777777,225,2300,2320,20,865.5260000000001,5000,1038,169.6,1.2,0.2,6.49,1.37,239.81,39.19,1297.01,274.05,10212
2006-07-16T00:00:00.000Z,31.651111111111113,-64.16694444444445,178,2321,2353,32,597.587,200,725,255.98,1.21,0.43,10.42,2.61,242.5,85.67,2084.15,522.74,10213
2006-07-16T00:00:00.000Z,31.651111111111113,-64.16694444444445,178,2321,2353,32,597.587,500,2062,396.68,3.45,0.66,10.42,2.61,690.14,132.76,2084.15,522.74,10213
2006-07-16T00:00:00.000Z,31.651111111111113,-64.16694444444445,178,2321,2353,32,597.587,1000,1713,459.72,2.87,0.77,10.42,2.61,573.14,153.86,2084.15,522.74,10213
2006-07-16T00:00:00.000Z,31.651111111111113,-64.16694444444445,178,2321,2353,32,597.587,2000,1415,342.58,2.37,0.57,10.42,2.61,473.43,114.65,2084.15,522.74,10213
2006-07-16T00:00:00.000Z,31.651111111111113,-64.16694444444445,178,2321,2353,32,597.587,5000,314,106.94,0.52,0.18,10.42,2.61,104.94,35.79,2084.15,522.74,10213
2006-07-16T00:00:00.000Z,31.67361111111111,-64.1675,187,2253,2315,22,667.165,200,442,117.78,0.66,0.18,10.49,2.65,132.49,35.31,2097.53,529.16,10213
2006-07-16T00:00:00.000Z,31.67361111111111,-64.1675,187,2253,2315,22,667.165,500,1655,528.76,2.48,0.79,10.49,2.65,496.06,158.51,2097.53,529.16,10213
2006-07-16T00:00:00.000Z,31.67361111111111,-64.1675,187,2253,2315,22,667.165,1000,2340,510.94,3.51,0.77,10.49,2.65,701.46,153.17,2097.53,529.16,10213
2006-07-16T00:00:00.000Z,31.67361111111111,-64.1675,187,2253,2315,22,667.165,2000,1866,384.26,2.8,0.58,10.49,2.65,559.28,115.19,2097.53,529.16,10213
2006-07-16T00:00:00.000Z,31.67361111111111,-64.1675,187,2253,2315,22,667.165,5000,695,223.46,1.04,0.33,10.49,2.65,208.24,66.99,2097.53,529.16,10213
2006-07-18T00:00:00.000Z,31.86861111111111,-64.26333333333334,267,1436,1457,21,436.478,200,184,88.02,0.42,0.2,4.1,1.15,84.32,40.33,819.73,230.84,10213
2006-07-18T00:00:00.000Z,31.86861111111111,-64.26333333333334,267,1436,1457,21,436.478,500,712,174.78,1.63,0.4,4.1,1.15,326.06,80.09,819.73,230.84,10213
2006-07-18T00:00:00.000Z,31.86861111111111,-64.26333333333334,267,1436,1457,21,436.478,1000,504,120.96,1.15,0.28,4.1,1.15,230.83,55.43,819.73,230.84,10213
2006-07-18T00:00:00.000Z,31.86861111111111,-64.26333333333334,267,1436,1457,21,436.478,2000,229,89.96,0.52,0.21,4.1,1.15,104.82,41.22,819.73,230.84,10213
2006-07-18T00:00:00.000Z,31.86861111111111,-64.26333333333334,267,1436,1457,21,436.478,5000,161,30.06,0.37,0.07,4.1,1.15,73.71,13.77,819.73,230.84,10213
2006-07-18T00:00:00.000Z,31.9275,-64.28944444444447,234,1413,1430,17,379.74800000000005,200,338,153.02,0.89,0.4,6.89,1.87,178.13,80.59,1378.24,374.1,10213
2006-07-18T00:00:00.000Z,31.9275,-64.28944444444447,234,1413,1430,17,379.74800000000005,500,996,211.36,2.62,0.56,6.89,1.87,524.64,111.32,1378.24,374.1,10213
2006-07-18T00:00:00.000Z,31.9275,-64.28944444444447,234,1413,1430,17,379.74800000000005,1000,739,174.14,1.95,0.46,6.89,1.87,389.28,91.71,1378.24,374.1,10213
2006-07-18T00:00:00.000Z,31.9275,-64.28944444444447,234,1413,1430,17,379.74800000000005,2000,476,147.46,1.25,0.39,6.89,1.87,250.51,77.66,1378.24,374.1,10213
2006-07-18T00:00:00.000Z,31.9275,-64.28944444444447,234,1413,1430,17,379.74800000000005,5000,68,24.34,0.18,0.06,6.89,1.87,35.68,12.82,1378.24,374.1,10213
2006-08-07T00:00:00.000Z,31.7425,-64.25027777777778,200,2348,6,18,515.962,200,412,178.16,0.8,0.35,10.55,2.69,159.61,69.06,2109.53,537.94,10214
2006-08-07T00:00:00.000Z,31.7425,-64.25027777777778,200,2348,6,18,515.962,500,1390,356,2.69,0.69,10.55,2.69,538.95,137.99,2109.53,537.94,10214
2006-08-07T00:00:00.000Z,31.7425,-64.25027777777778,200,2348,6,18,515.962,1000,1429,367.76,2.77,0.71,10.55,2.69,554.06,142.55,2109.53,537.94,10214
2006-08-07T00:00:00.000Z,31.7425,-64.25027777777778,200,2348,6,18,515.962,2000,1831,386.78,3.55,0.75,10.55,2.69,709.73,149.93,2109.53,537.94,10214
2006-08-07T00:00:00.000Z,31.7425,-64.25027777777778,200,2348,6,18,515.962,5000,380,99.08,0.74,0.19,10.55,2.69,147.17,38.41,2109.53,537.94,10214
2006-08-08T00:00:00.000Z,31.68555555555556,-64.15166666666667,207,1138,1155,17,515.7819999999999,200,290,125.34,0.56,0.24,5.52,1.64,112.35,48.6,1104.01,327.71,10214
2006-08-08T00:00:00.000Z,31.68555555555556,-64.15166666666667,207,1138,1155,17,515.7819999999999,500,1161,294.52,2.25,0.57,5.52,1.64,450.31,114.2,1104.01,327.71,10214
2006-08-08T00:00:00.000Z,31.68555555555556,-64.15166666666667,207,1138,1155,17,515.7819999999999,1000,577,197.54,1.12,0.38,5.52,1.64,223.71,76.6,1104.01,327.71,10214
2006-08-08T00:00:00.000Z,31.68555555555556,-64.15166666666667,207,1138,1155,17,515.7819999999999,2000,450,129.22,0.87,0.25,5.52,1.64,174.42,50.11,1104.01,327.71,10214
2006-08-08T00:00:00.000Z,31.68555555555556,-64.15166666666667,207,1138,1155,17,515.7819999999999,5000,369,98.52,0.72,0.19,5.52,1.64,143.21,38.2,1104.01,327.71,10214
2006-08-08T00:00:00.000Z,31.718611111111112,-64.41055555555556,180,10,28,18,396.207,200,254,109.04,0.64,0.28,12.81,2.92,128.44,55.04,2561.59,583.33,10214
2006-08-08T00:00:00.000Z,31.718611111111112,-64.41055555555556,180,10,28,18,396.207,500,1506,352.54,3.8,0.89,12.81,2.92,760.28,177.96,2561.59,583.33,10214
2006-08-08T00:00:00.000Z,31.718611111111112,-64.41055555555556,180,10,28,18,396.207,1000,1204,267.5,3.04,0.68,12.81,2.92,607.91,135.03,2561.59,583.33,10214
2006-08-08T00:00:00.000Z,31.718611111111112,-64.41055555555556,180,10,28,18,396.207,2000,934,219.8,2.36,0.55,12.81,2.92,471.47,110.95,2561.59,583.33,10214
2006-08-08T00:00:00.000Z,31.718611111111112,-64.41055555555556,180,10,28,18,396.207,5000,1176,206.72,2.97,0.52,12.81,2.92,593.49,104.35,2561.59,583.33,10214
2006-08-08T00:00:00.000Z,31.72416666666667,-64.28638888888891,137,1159,1216,17,328.79699999999997,200,520,226.44,1.58,0.69,9.69,2.71,316.33,137.74,1937.85,541.25,10214
2006-08-08T00:00:00.000Z,31.72416666666667,-64.28638888888891,137,1159,1216,17,328.79699999999997,500,1579,338.3,4.8,1.03,9.69,2.71,960.65,205.78,1937.85,541.25,10214
2006-08-08T00:00:00.000Z,31.72416666666667,-64.28638888888891,137,1159,1216,17,328.79699999999997,1000,504,157.16,1.53,0.48,9.69,2.71,306.55,95.6,1937.85,541.25,10214
2006-08-08T00:00:00.000Z,31.72416666666667,-64.28638888888891,137,1159,1216,17,328.79699999999997,2000,342,81.5,1.04,0.25,9.69,2.71,207.85,49.57,1937.85,541.25,10214
2006-08-08T00:00:00.000Z,31.72416666666667,-64.28638888888891,137,1159,1216,17,328.79699999999997,5000,241,86.4,0.73,0.26,9.69,2.71,146.47,52.56,1937.85,541.25,10214
2006-10-10T00:00:00.000Z,31.65722222222222,-64.1863888888889,162,2235,2253,18,496.61400000000003,200,501,162.2,1.01,0.33,12.64,2.86,201.61,65.32,2527.2,571.63,10216
2006-10-10T00:00:00.000Z,31.65722222222222,-64.1863888888889,162,2235,2253,18,496.61400000000003,500,1228,322.8,2.47,0.65,12.64,2.86,494.39,130,2527.2,571.63,10216
2006-10-10T00:00:00.000Z,31.65722222222222,-64.1863888888889,162,2235,2253,18,496.61400000000003,1000,1693,372.4,3.41,0.75,12.64,2.86,681.82,149.98,2527.2,571.63,10216
2006-10-10T00:00:00.000Z,31.65722222222222,-64.1863888888889,162,2235,2253,18,496.61400000000003,2000,790,246,1.59,0.5,12.64,2.86,318.24,99.07,2527.2,571.63,10216
2006-10-10T00:00:00.000Z,31.65722222222222,-64.1863888888889,162,2235,2253,18,496.61400000000003,5000,2064,316,4.16,0.64,12.64,2.86,831.15,127.26,2527.2,571.63,10216
2006-10-10T00:00:00.000Z,31.69388888888889,-64.39944444444447,205,1338,1403,25,558.039,200,790,263.6,1.42,0.47,9.35,2.29,283.13,94.47,1869.19,458.75,10216
2006-10-10T00:00:00.000Z,31.69388888888889,-64.39944444444447,205,1338,1403,25,558.039,500,1542,369.4,2.76,0.66,9.35,2.29,552.65,132.39,1869.19,458.75,10216
2006-10-10T00:00:00.000Z,31.69388888888889,-64.39944444444447,205,1338,1403,25,558.039,1000,1892,419.8,3.39,0.75,9.35,2.29,678.02,150.46,1869.19,458.75,10216
2006-10-10T00:00:00.000Z,31.69388888888889,-64.39944444444447,205,1338,1403,25,558.039,2000,823,170.6,1.47,0.31,9.35,2.29,294.82,61.14,1869.19,458.75,10216
2006-10-10T00:00:00.000Z,31.69388888888889,-64.39944444444447,205,1338,1403,25,558.039,5000,169,56.6,0.3,0.1,9.35,2.29,60.57,20.29,1869.19,458.75,10216
2006-10-10T00:00:00.000Z,31.79527777777778,-64.18166666666667,200,1313,1335,22,677.355,200,1054,253.2,1.56,0.37,9.2,1.99,311.09,74.76,1840.04,398.96,10216
2006-10-10T00:00:00.000Z,31.79527777777778,-64.18166666666667,200,1313,1335,22,677.355,500,2755,553.6,4.07,0.82,9.2,1.99,813.58,163.46,1840.04,398.96,10216
2006-10-10T00:00:00.000Z,31.79527777777778,-64.18166666666667,200,1313,1335,22,677.355,1000,1429,302.2,2.11,0.45,9.2,1.99,421.88,89.23,1840.04,398.96,10216
2006-10-10T00:00:00.000Z,31.79527777777778,-64.18166666666667,200,1313,1335,22,677.355,2000,675,141,1,0.21,9.2,1.99,199.3,41.63,1840.04,398.96,10216
2006-10-10T00:00:00.000Z,31.79527777777778,-64.18166666666667,200,1313,1335,22,677.355,5000,319,101.2,0.47,0.15,9.2,1.99,94.19,29.88,1840.04,398.96,10216
2006-10-10T00:00:00.000Z,31.91083333333333,-64.1736111111111,169,2258,2315,17,594.956,200,659,196.2,1.11,0.33,12.36,2.94,221.66,65.95,2472.52,588.75,10216
2006-10-10T00:00:00.000Z,31.91083333333333,-64.1736111111111,169,2258,2315,17,594.956,500,1896,421.4,3.19,0.71,12.36,2.94,637.22,141.66,2472.52,588.75,10216
2006-10-10T00:00:00.000Z,31.91083333333333,-64.1736111111111,169,2258,2315,17,594.956,1000,3310,718.4,5.56,1.21,12.36,2.94,1112.55,241.5,2472.52,588.75,10216
2006-10-10T00:00:00.000Z,31.91083333333333,-64.1736111111111,169,2258,2315,17,594.956,2000,1201,333.6,2.02,0.56,12.36,2.94,403.59,112.14,2472.52,588.75,10216
2006-10-10T00:00:00.000Z,31.91083333333333,-64.1736111111111,169,2258,2315,17,594.956,5000,290,81.8,0.49,0.14,12.36,2.94,97.49,27.5,2472.52,588.75,10216
2006-11-07T00:00:00.000Z,31.6875,-64.25861111111112,238,1342,1358,16,438.38699999999994,200,182,106.6,0.42,0.24,3.91,1.21,83.12,48.63,782.32,241.16,10217
2006-11-07T00:00:00.000Z,31.6875,-64.25861111111112,238,1342,1358,16,438.38699999999994,500,915,194.2,2.09,0.44,3.91,1.21,417.44,88.6,782.32,241.16,10217
2006-11-07T00:00:00.000Z,31.6875,-64.25861111111112,238,1342,1358,16,438.38699999999994,1000,437,159.2,1,0.36,3.91,1.21,199.55,72.63,782.32,241.16,10217
2006-11-07T00:00:00.000Z,31.6875,-64.25861111111112,238,1342,1358,16,438.38699999999994,2000,153,57.8,0.35,0.13,3.91,1.21,69.98,26.37,782.32,241.16,10217
2006-11-07T00:00:00.000Z,31.6875,-64.25861111111112,238,1342,1358,16,438.38699999999994,5000,27,10.8,0.06,0.02,3.91,1.21,12.23,4.93,782.32,241.16,10217
2006-11-07T00:00:00.000Z,31.691111111111113,-64.22055555555556,240,1401,1420,19,457.194,200,518,147.6,1.13,0.32,6.15,1.4,226.6,64.57,1230.81,279.88,10217
2006-11-07T00:00:00.000Z,31.691111111111113,-64.22055555555556,240,1401,1420,19,457.194,500,733,180.4,1.6,0.39,6.15,1.4,320.83,78.92,1230.81,279.88,10217
2006-11-07T00:00:00.000Z,31.691111111111113,-64.22055555555556,240,1401,1420,19,457.194,1000,1135,217.2,2.48,0.48,6.15,1.4,496.59,95.01,1230.81,279.88,10217
2006-11-07T00:00:00.000Z,31.691111111111113,-64.22055555555556,240,1401,1420,19,457.194,2000,282,59.4,0.62,0.13,6.15,1.4,123.36,25.98,1230.81,279.88,10217
2006-11-07T00:00:00.000Z,31.691111111111113,-64.22055555555556,240,1401,1420,19,457.194,5000,145,35.2,0.32,0.08,6.15,1.4,63.43,15.4,1230.81,279.88,10217
2006-11-07T00:00:00.000Z,31.83138888888889,-64.23111111111112,195,7,22,15,575.298,200,462,135.26,0.8,0.24,10.17,2.53,160.77,47.02,2034.86,506.19,10217
2006-11-07T00:00:00.000Z,31.83138888888889,-64.23111111111112,195,7,22,15,575.298,500,1789,403.58,3.11,0.7,10.17,2.53,622,140.3,2034.86,506.19,10217
2006-11-07T00:00:00.000Z,31.83138888888889,-64.23111111111112,195,7,22,15,575.298,1000,2165,487.08,3.76,0.85,10.17,2.53,752.54,169.33,2034.86,506.19,10217
2006-11-07T00:00:00.000Z,31.83138888888889,-64.23111111111112,195,7,22,15,575.298,2000,1164,319.92,2.02,0.56,10.17,2.53,404.7,111.22,2034.86,506.19,10217
2006-11-07T00:00:00.000Z,31.83138888888889,-64.23111111111112,195,7,22,15,575.298,5000,273,110.22,0.47,0.19,10.17,2.53,94.84,38.32,2034.86,506.19,10217
2006-11-07T00:00:00.000Z,31.8425,-64.37805555555556,187,27,43,16,538.045,200,284,180.98,0.53,0.34,6.17,2.93,105.63,67.27,1233.1,585.42,10217
2006-11-07T00:00:00.000Z,31.8425,-64.37805555555556,187,27,43,16,538.045,500,950,365.38,1.77,0.68,6.17,2.93,353.27,135.82,1233.1,585.42,10217
2006-11-07T00:00:00.000Z,31.8425,-64.37805555555556,187,27,43,16,538.045,1000,1032,497.86,1.92,0.93,6.17,2.93,383.78,185.06,1233.1,585.42,10217
2006-11-07T00:00:00.000Z,31.8425,-64.37805555555556,187,27,43,16,538.045,2000,815,399.34,1.52,0.74,6.17,2.93,303,148.44,1233.1,585.42,10217
2006-11-07T00:00:00.000Z,31.8425,-64.37805555555556,187,27,43,16,538.045,5000,235,131.36,0.44,0.24,6.17,2.93,87.41,48.83,1233.1,585.42,10217
2006-12-03T00:00:00.000Z,31.696944444444448,-64.3913888888889,196,2221,2235,14,597.484,200,676,160.4,1.13,0.27,9.93,2.02,226.22,53.69,1986.53,404.96,10218
2006-12-03T00:00:00.000Z,31.696944444444448,-64.3913888888889,196,2221,2235,14,597.484,500,1557,322.8,2.61,0.54,9.93,2.02,521.25,108.05,1986.53,404.96,10218
2006-12-03T00:00:00.000Z,31.696944444444448,-64.3913888888889,196,2221,2235,14,597.484,1000,1524,315.6,2.55,0.53,9.93,2.02,510.21,105.64,1986.53,404.96,10218
2006-12-03T00:00:00.000Z,31.696944444444448,-64.3913888888889,196,2221,2235,14,597.484,2000,1389,265.6,2.32,0.44,9.93,2.02,464.95,88.91,1986.53,404.96,10218
2006-12-03T00:00:00.000Z,31.696944444444448,-64.3913888888889,196,2221,2235,14,597.484,5000,788,145.4,1.32,0.24,9.93,2.02,263.91,48.67,1986.53,404.96,10218
2006-12-03T00:00:00.000Z,31.82722222222223,-64.2938888888889,148,2238,2255,17,604.321,200,389,192.8,0.64,0.32,9.54,2.49,128.61,63.81,1908.99,497.42,10218
2006-12-03T00:00:00.000Z,31.82722222222223,-64.2938888888889,148,2238,2255,17,604.321,500,1535,448.6,2.54,0.74,9.54,2.49,507.88,148.46,1908.99,497.42,10218
2006-12-03T00:00:00.000Z,31.82722222222223,-64.2938888888889,148,2238,2255,17,604.321,1000,1103,299,1.82,0.49,9.54,2.49,364.97,98.95,1908.99,497.42,10218
2006-12-03T00:00:00.000Z,31.82722222222223,-64.2938888888889,148,2238,2255,17,604.321,2000,1484,296.4,2.46,0.49,9.54,2.49,491.2,98.09,1908.99,497.42,10218
2006-12-03T00:00:00.000Z,31.82722222222223,-64.2938888888889,148,2238,2255,17,604.321,5000,1258,266.2,2.08,0.44,9.54,2.49,416.34,88.1,1908.99,497.42,10218
2006-12-04T00:00:00.000Z,31.676388888888887,-64.28027777777778,223,1402,1426,24,731.686,200,155,96.8,0.21,0.13,2.41,0.82,42.31,26.46,481.85,164.44,10218
2006-12-04T00:00:00.000Z,31.676388888888887,-64.28027777777778,223,1402,1426,24,731.686,500,744,236.8,1.02,0.32,2.41,0.82,203.42,64.73,481.85,164.44,10218
2006-12-04T00:00:00.000Z,31.676388888888887,-64.28027777777778,223,1402,1426,24,731.686,1000,529,163.8,0.72,0.22,2.41,0.82,144.49,44.77,481.85,164.44,10218
2006-12-04T00:00:00.000Z,31.676388888888887,-64.28027777777778,223,1402,1426,24,731.686,2000,260,75.4,0.36,0.1,2.41,0.82,71.01,20.61,481.85,164.44,10218
2006-12-04T00:00:00.000Z,31.676388888888887,-64.28027777777778,223,1402,1426,24,731.686,5000,75,28.8,0.1,0.04,2.41,0.82,20.61,7.87,481.85,164.44,10218
2006-12-04T00:00:00.000Z,31.815555555555555,-64.17,247,1339,1358,19,594.775,200,134,86,0.22,0.14,3.5,1.3,44.92,28.92,699.02,260.54,10218
2006-12-04T00:00:00.000Z,31.815555555555555,-64.17,247,1339,1358,19,594.775,500,598,245.6,1.01,0.41,3.5,1.3,201.02,82.59,699.02,260.54,10218
2006-12-04T00:00:00.000Z,31.815555555555555,-64.17,247,1339,1358,19,594.775,1000,763,270.4,1.28,0.45,3.5,1.3,256.57,90.93,699.02,260.54,10218
2006-12-04T00:00:00.000Z,31.815555555555555,-64.17,247,1339,1358,19,594.775,2000,388,112.4,0.65,0.19,3.5,1.3,130.47,37.8,699.02,260.54,10218
2006-12-04T00:00:00.000Z,31.815555555555555,-64.17,247,1339,1358,19,594.775,5000,196,60.4,0.33,0.1,3.5,1.3,66.04,20.31,699.02,260.54,10218
2007-01-30T00:00:00.000Z,31.80305555555556,-64.28166666666667,223,2238,2255,17,489.596,200,231,138.4,0.47,0.28,5.31,1.83,94.36,56.54,1061.53,365.61,10219
2007-01-30T00:00:00.000Z,31.80305555555556,-64.28166666666667,223,2238,2255,17,489.596,500,514,250.2,1.05,0.51,5.31,1.83,210.13,102.21,1061.53,365.61,10219
2007-01-30T00:00:00.000Z,31.80305555555556,-64.28166666666667,223,2238,2255,17,489.596,1000,796,208.2,1.63,0.43,5.31,1.83,325.25,85.05,1061.53,365.61,10219
2007-01-30T00:00:00.000Z,31.80305555555556,-64.28166666666667,223,2238,2255,17,489.596,2000,750,223,1.53,0.46,5.31,1.83,306.29,91.1,1061.53,365.61,10219
2007-01-30T00:00:00.000Z,31.80305555555556,-64.28166666666667,223,2238,2255,17,489.596,5000,307,75.2,0.63,0.15,5.31,1.83,125.49,30.72,1061.53,365.61,10219
2007-01-30T00:00:00.000Z,31.906111111111112,-64.22916666666667,214,2214,2234,20,521.173,200,525,278.4,1.01,0.53,8.93,2.57,201.62,106.84,1785.66,513.53,10219
2007-01-30T00:00:00.000Z,31.906111111111112,-64.22916666666667,214,2214,2234,20,521.173,500,1126,341.8,2.16,0.66,8.93,2.57,431.95,131.17,1785.66,513.53,10219
2007-01-30T00:00:00.000Z,31.906111111111112,-64.22916666666667,214,2214,2234,20,521.173,1000,1296,354,2.49,0.68,8.93,2.57,497.34,135.85,1785.66,513.53,10219
2007-01-30T00:00:00.000Z,31.906111111111112,-64.22916666666667,214,2214,2234,20,521.173,2000,1347,271.6,2.58,0.52,8.93,2.57,516.91,104.23,1785.66,513.53,10219
2007-01-30T00:00:00.000Z,31.906111111111112,-64.22916666666667,214,2214,2234,20,521.173,5000,359,92.4,0.69,0.18,8.93,2.57,137.84,35.46,1785.66,513.53,10219
2007-02-01T00:00:00.000Z,31.668055555555558,-64.40694444444446,222,1328,1342,14,529.1709999999999,200,358,161.6,0.68,0.31,5.48,1.62,135.31,61.08,1095.3,324.21,10219
2007-02-01T00:00:00.000Z,31.668055555555558,-64.40694444444446,222,1328,1342,14,529.1709999999999,500,788,240.8,1.49,0.46,5.48,1.62,297.67,91.01,1095.3,324.21,10219
2007-02-01T00:00:00.000Z,31.668055555555558,-64.40694444444446,222,1328,1342,14,529.1709999999999,1000,846,227.6,1.6,0.43,5.48,1.62,319.75,86.02,1095.3,324.21,10219
2007-02-01T00:00:00.000Z,31.668055555555558,-64.40694444444446,222,1328,1342,14,529.1709999999999,2000,755,158.2,1.43,0.3,5.48,1.62,285.35,59.79,1095.3,324.21,10219
2007-02-01T00:00:00.000Z,31.668055555555558,-64.40694444444446,222,1328,1342,14,529.1709999999999,5000,151,69.6,0.29,0.13,5.48,1.62,57.22,26.31,1095.3,324.21,10219
2007-02-01T00:00:00.000Z,31.79583333333333,-64.30694444444444,236,1435,1451,16,531.725,,,,,,,,,,,,10219
2007-02-01T00:00:00.000Z,31.798333333333336,-64.4475,227,1304,1316,12,529.48,200,268,167.4,0.51,0.32,3.48,1.34,101.38,63.23,695.55,268.34,10219
2007-02-01T00:00:00.000Z,31.798333333333336,-64.4475,227,1304,1316,12,529.48,500,701,272.6,1.32,0.51,3.48,1.34,264.94,102.97,695.55,268.34,10219
2007-02-01T00:00:00.000Z,31.798333333333336,-64.4475,227,1304,1316,12,529.48,1000,361,117.6,0.68,0.22,3.48,1.34,136.28,44.42,695.55,268.34,10219
2007-02-01T00:00:00.000Z,31.798333333333336,-64.4475,227,1304,1316,12,529.48,2000,323,88,0.61,0.17,3.48,1.34,122.01,33.24,695.55,268.34,10219
2007-02-01T00:00:00.000Z,31.798333333333336,-64.4475,227,1304,1316,12,529.48,5000,188,64.8,0.35,0.12,3.48,1.34,70.94,24.48,695.55,268.34,10219
2007-02-01T00:00:00.000Z,31.815,-64.3825,216,1414,1430,16,545.63,,,,,,,,,,,,10219
2007-02-20T00:00:00.000Z,31.742222222222228,-64.1875,256,2225,2245,20,340.999,200,308,134,0.9,0.39,16.62,3.91,180.65,78.59,3324.46,782.76,10220
2007-02-20T00:00:00.000Z,31.742222222222228,-64.1875,256,2225,2245,20,340.999,500,1883,463.2,5.52,1.36,16.62,3.91,1104.64,271.67,3324.46,782.76,10220
2007-02-20T00:00:00.000Z,31.742222222222228,-64.1875,256,2225,2245,20,340.999,1000,1567,351,4.59,1.03,16.62,3.91,918.95,205.87,3324.46,782.76,10220
2007-02-20T00:00:00.000Z,31.742222222222228,-64.1875,256,2225,2245,20,340.999,2000,1569,314,4.6,0.92,16.62,3.91,920.12,184.16,3324.46,782.76,10220
2007-02-20T00:00:00.000Z,31.742222222222228,-64.1875,256,2225,2245,20,340.999,5000,341,72.4,1,0.21,16.62,3.91,200.12,42.46,3324.46,782.76,10220
2007-02-20T00:00:00.000Z,31.754444444444445,-64.21805555555557,202,2248,2309,21,581.335,200,438,213.6,0.75,0.37,22.98,5.03,150.55,73.49,4595.84,1006.65,10220
2007-02-20T00:00:00.000Z,31.754444444444445,-64.21805555555557,202,2248,2309,21,581.335,500,2895,696.4,4.98,1.2,22.98,5.03,995.92,239.59,4595.84,1006.65,10220
2007-02-20T00:00:00.000Z,31.754444444444445,-64.21805555555557,202,2248,2309,21,581.335,1000,3372,744,5.8,1.28,22.98,5.03,1160.23,255.96,4595.84,1006.65,10220
2007-02-20T00:00:00.000Z,31.754444444444445,-64.21805555555557,202,2248,2309,21,581.335,2000,5038,1001.4,8.67,1.72,22.98,5.03,1733.12,344.52,4595.84,1006.65,10220
2007-02-20T00:00:00.000Z,31.754444444444445,-64.21805555555557,202,2248,2309,21,581.335,5000,1616,270.6,2.78,0.47,22.98,5.03,556.03,93.1,4595.84,1006.65,10220
2007-02-22T00:00:00.000Z,31.66333333333333,-64.295,202,1138,1200,22,562.1669999999999,200,187,83.4,0.33,0.15,10.53,2.03,66.46,29.67,2105.07,406.64,10220
2007-02-22T00:00:00.000Z,31.66333333333333,-64.295,202,1138,1200,22,562.1669999999999,500,2055,456,3.66,0.81,10.53,2.03,731.17,162.23,2105.07,406.64,10220
2007-02-22T00:00:00.000Z,31.66333333333333,-64.295,202,1138,1200,22,562.1669999999999,1000,1823,354.6,3.24,0.63,10.53,2.03,648.42,126.15,2105.07,406.64,10220
2007-02-22T00:00:00.000Z,31.66333333333333,-64.295,202,1138,1200,22,562.1669999999999,2000,989,162.2,1.76,0.29,10.53,2.03,351.85,57.71,2105.07,406.64,10220
2007-02-22T00:00:00.000Z,31.66333333333333,-64.295,202,1138,1200,22,562.1669999999999,5000,863,86.8,1.54,0.15,10.53,2.03,307.17,30.88,2105.07,406.64,10220
2007-02-22T00:00:00.000Z,31.687222222222218,-64.42472222222223,216,1121,1136,15,484.824,200,481,163.4,0.99,0.34,7.55,2.02,198.42,67.41,1509.99,403.45,10220
2007-02-22T00:00:00.000Z,31.687222222222218,-64.42472222222223,216,1121,1136,15,484.824,500,1380,413.2,2.85,0.85,7.55,2.02,569.36,170.45,1509.99,403.45,10220
2007-02-22T00:00:00.000Z,31.687222222222218,-64.42472222222223,216,1121,1136,15,484.824,1000,695,184.8,1.43,0.38,7.55,2.02,286.7,76.23,1509.99,403.45,10220
2007-02-22T00:00:00.000Z,31.687222222222218,-64.42472222222223,216,1121,1136,15,484.824,2000,831,157.4,1.71,0.32,7.55,2.02,342.64,64.93,1509.99,403.45,10220
2007-02-22T00:00:00.000Z,31.687222222222218,-64.42472222222223,216,1121,1136,15,484.824,5000,274,59.2,0.56,0.12,7.55,2.02,112.87,24.42,1509.99,403.45,10220
2007-03-06T00:00:00.000Z,31.8225,-64.19361111111111,180,2344,1,17,723.482,200,720,250.2,0.99,0.35,23.52,4.11,198.93,69.17,4704.08,821.08,20220
2007-03-06T00:00:00.000Z,31.8225,-64.19361111111111,180,2344,1,17,723.482,500,3810,739,5.27,1.02,23.52,4.11,1053.18,204.29,4704.08,821.08,20220
2007-03-06T00:00:00.000Z,31.8225,-64.19361111111111,180,2344,1,17,723.482,1000,5529,909.4,7.64,1.26,23.52,4.11,1528.33,251.4,4704.08,821.08,20220
2007-03-06T00:00:00.000Z,31.8225,-64.19361111111111,180,2344,1,17,723.482,2000,3923,587.8,5.42,0.81,23.52,4.11,1084.42,162.49,4704.08,821.08,20220
